Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl
270,70.04995836802665,7917,3,4,3,6,7,174.0,3,4,3,4,1,4,751,1,0,392,1143,3,1113,0,0,1113,1,0,1,1,3,1,3,7,1,2,2,1,3,4,3,370,30,0,0,0,0,0,4,0,5,148000,11.904974309480185,2656,31,31,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
271,84.0,10728,4,4,3,8,5,0.0,4,3,4,3,2,1,0,1,0,1095,1095,4,1095,844,0,1939,0,0,2,1,3,1,4,7,1,4,2,3,3,3,3,192,51,0,0,0,0,0,0,0,8,266000,12.491255347155263,3277,0,0,0,0,0,0,0,0,0,1,1,2.0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
272,73.0,39104,3,4,1,7,7,0.0,3,3,4,3,4,2,226,6,1063,96,1385,5,1363,0,0,1363,1,0,1,0,2,1,3,4,2,3,1,2,3,3,3,81,0,0,0,0,0,0,0,0,4,241500,12.39462889285294,2829,54,3,1,0,0,1,0,0,0,0,1,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
273,92.0,11764,3,4,3,8,7,348.0,4,3,4,3,1,6,524,1,0,628,1152,5,1164,1106,0,2270,0,0,2,1,4,1,4,7,1,4,3,3,3,3,3,132,57,0,0,0,0,0,0,0,4,290000,12.577639650232571,3611,11,3,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
274,80.0,9600,4,4,3,6,6,183.0,3,3,3,3,1,3,620,2,620,0,1240,4,1632,0,0,1632,1,0,2,0,3,1,3,6,1,4,2,1,3,3,3,289,0,0,0,0,0,0,3,0,4,139000,11.842236406331557,3161,51,21,1,0,0,0,0,1,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
275,76.0,8314,4,4,3,5,7,0.0,3,3,3,3,4,5,546,1,0,270,816,3,816,0,0,816,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,168,0,0,0,0,0,0,0,0,6,124500,11.732069026983156,1800,25,25,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
276,55.0,7264,4,4,3,7,7,0.0,4,4,3,3,1,1,0,1,0,952,952,4,952,596,0,1548,0,0,2,1,3,1,5,7,0,0,1,2,3,3,3,74,0,0,0,144,0,0,0,0,10,205000,12.230770136157428,2718,84,2,1,0,0,0,0,0,0,1,0,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
277,129.0,9196,3,4,3,7,5,0.0,4,3,5,3,1,1,0,1,0,1560,1560,5,1560,0,0,1560,0,0,2,0,3,1,4,7,0,0,3,2,3,3,3,100,150,0,0,0,0,0,0,0,4,201000,12.211065162153217,3370,7,7,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
278,140.0,19138,4,4,3,4,5,0.0,3,3,3,3,1,2,120,1,0,744,864,5,864,0,0,864,0,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,6,141000,11.856522261533735,1728,59,59,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
279,107.0,14450,4,4,3,9,5,315.0,5,3,5,3,4,1,0,1,0,2121,2052,5,2121,0,0,2121,0,0,2,1,3,1,5,7,1,5,3,3,3,3,3,124,98,0,0,142,0,0,0,0,5,415298,12.93675402171804,4537,1,0,1,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
280,83.0,10005,4,4,3,7,5,299.0,3,3,4,3,1,4,392,1,0,768,1160,5,1156,866,0,2022,0,0,2,1,4,1,3,7,1,3,3,2,3,3,3,288,117,0,0,0,0,0,0,0,3,192000,12.165255859329688,3587,31,31,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
281,82.0,11287,4,4,3,7,6,340.0,4,3,4,3,3,6,421,1,0,386,807,4,1175,807,0,1982,0,0,2,1,3,1,4,7,1,3,3,2,3,3,3,0,84,0,196,0,0,0,0,0,1,228500,12.339295865674435,3069,18,18,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
282,60.0,7200,4,4,3,6,5,68.0,4,3,4,3,1,6,905,1,0,357,1262,4,1262,0,0,1262,0,0,2,0,2,1,4,7,0,0,3,2,3,3,3,0,120,0,0,0,0,0,0,0,5,185000,12.128116509451258,2644,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
283,34.0,5063,4,4,3,7,5,166.0,4,3,4,3,1,6,904,1,0,410,1314,5,1314,0,0,1314,1,0,2,0,2,1,4,7,1,4,2,2,3,3,3,172,62,0,0,0,0,0,0,0,4,207500,12.242891437918386,2862,2,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
284,74.0,9612,4,4,3,8,5,72.0,4,3,4,3,1,1,0,1,0,1468,1468,5,1468,0,0,1468,0,0,2,0,3,1,4,7,1,4,3,3,3,3,3,210,150,0,0,0,0,0,0,0,12,244600,12.407383590534293,3296,1,0,1,0,0,0,0,1,0,1,1,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
285,50.0,8012,4,4,3,6,5,0.0,4,3,4,3,1,6,430,1,0,1145,1575,4,1575,0,0,1575,1,0,2,0,2,1,4,7,0,0,2,2,3,3,3,0,0,52,0,0,0,0,0,0,7,179200,12.09626335986454,3202,15,15,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
286,35.0,4251,3,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,625,625,5,625,625,0,1250,0,0,2,1,2,1,4,7,0,0,2,2,3,3,3,0,54,0,0,0,0,0,0,0,6,164700,12.011886987792716,1929,1,0,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
287,77.0,9786,3,4,3,6,7,0.0,3,3,3,3,1,3,600,1,0,312,912,3,1085,649,0,1734,0,0,1,1,3,1,4,7,1,4,2,2,3,3,3,0,0,0,0,128,0,0,4,0,6,159000,11.976665770490769,2774,44,25,1,0,0,1,0,0,0,1,1,1.5,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
288,70.04995836802665,8125,3,4,3,4,4,0.0,3,3,3,3,1,4,614,1,0,244,858,3,858,0,0,858,0,0,1,0,3,1,3,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,88000,11.38510345703214,1716,35,35,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
289,70.04995836802665,9819,3,4,3,5,5,31.0,3,4,3,3,1,4,450,1,0,432,882,3,900,0,0,900,0,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,3,0,2,122000,11.711784520403112,1782,43,43,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
290,60.0,8730,4,4,3,6,7,0.0,3,3,3,3,1,1,0,1,0,698,698,5,698,698,0,1396,0,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,0,0,0,259,0,0,0,0,7,153575,11.941950837487406,2353,92,4,1,0,0,0,0,0,1,1,1,2.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
291,120.0,15611,4,4,3,8,5,0.0,4,3,4,3,3,1,0,1,0,1079,1079,5,1079,840,0,1919,0,0,2,1,3,1,4,7,1,4,2,2,4,3,3,0,51,0,0,0,0,0,0,0,7,233230,12.359784657728284,3049,0,0,0,0,0,0,0,0,0,1,1,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
292,55.0,5687,4,4,3,5,6,0.0,3,2,3,2,1,3,210,1,0,570,780,5,936,780,0,1716,1,0,2,0,6,1,2,7,0,0,0,0,0,0,1,0,184,0,0,0,0,0,0,0,3,135900,11.819681958463892,2680,96,8,1,0,0,1,0,0,0,1,1,2.0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
293,60.0,11409,4,4,3,5,4,0.0,3,3,3,3,1,2,292,1,0,476,768,4,1148,568,0,1716,0,0,1,1,3,1,3,5,1,4,1,1,3,3,3,0,0,0,0,160,0,0,0,0,1,131000,11.78296023574194,2644,60,1,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
294,70.04995836802665,16659,3,4,3,7,7,34.0,3,3,3,3,1,5,795,1,0,0,795,2,1468,795,0,2263,1,0,2,1,3,1,4,7,1,3,3,2,3,3,3,0,250,0,0,0,0,0,0,0,3,235000,12.367345048436391,3308,29,12,1,0,0,0,1,0,0,1,1,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
295,80.0,9600,4,4,3,6,5,238.0,3,3,3,3,1,6,1285,1,0,131,1416,3,1644,0,0,1644,1,0,1,0,3,1,3,7,2,4,3,2,3,3,3,110,0,0,0,0,0,0,0,0,10,167000,12.025755079404917,3170,56,56,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
296,37.0,7937,3,4,3,6,6,0.0,3,3,3,3,3,6,819,1,0,184,1003,3,1003,0,0,1003,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,120,0,0,0,0,0,0,4,0,3,142500,11.86710429621008,2126,22,22,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
297,75.0,13710,4,4,3,5,5,0.0,3,3,3,3,1,4,420,1,0,490,910,3,910,648,0,1558,0,0,1,1,4,1,3,7,0,0,1,1,3,3,3,289,0,0,0,0,0,0,3,0,6,152000,11.93164237875414,2757,57,57,0,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298,66.0,7399,3,4,3,7,5,1600.0,4,3,4,3,1,4,649,1,0,326,975,5,975,975,0,1950,0,0,2,1,3,1,4,7,1,3,2,2,3,3,3,0,10,0,0,198,0,0,0,0,6,239000,12.384223015005311,3133,10,9,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
299,90.0,11700,4,4,3,6,6,365.0,4,3,3,3,1,5,384,3,175,143,702,4,1041,702,0,1743,0,1,1,2,3,1,3,7,1,4,1,2,3,3,3,224,0,0,0,0,0,0,0,0,6,175000,12.07254696717504,2669,39,39,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
300,80.0,14000,4,4,3,6,8,0.0,3,4,3,3,1,1,0,1,0,1092,1092,5,1152,0,0,1152,0,1,1,0,3,1,4,7,1,4,1,1,3,3,3,0,36,0,0,0,0,0,4,0,8,158500,11.973516181427836,2280,59,5,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
301,90.0,15750,4,4,3,5,5,56.0,3,3,3,3,2,4,841,1,0,324,1165,3,1336,0,0,1336,1,0,1,0,2,1,3,7,2,4,1,1,3,3,3,0,0,0,0,0,0,0,0,0,6,157000,11.964007453736912,2501,53,53,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
302,66.0,16226,1,4,3,8,5,0.0,4,3,4,3,1,6,281,1,0,747,1028,5,1210,1242,0,2452,0,0,2,1,4,1,4,7,1,3,3,2,3,3,3,208,50,0,0,0,0,0,0,0,5,267000,12.495007682693725,3738,9,8,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
303,118.0,13704,3,4,3,7,5,150.0,4,3,4,3,1,1,0,1,0,1541,1541,5,1541,0,0,1541,0,0,2,0,3,1,4,7,1,3,2,3,3,3,3,468,81,0,0,0,0,0,0,0,1,205000,12.230770136157428,3631,5,4,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
304,70.0,9800,4,4,3,5,7,0.0,3,3,3,3,1,5,894,1,0,0,894,3,894,0,0,894,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,256,0,0,0,0,0,0,2,0,7,149900,11.917730355182512,2044,34,34,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
305,87.0,18386,4,4,3,7,9,0.0,3,3,3,3,1,1,0,1,0,1470,1470,5,1675,1818,0,3493,0,0,3,0,3,1,4,7,1,5,1,3,3,3,3,302,0,0,0,0,0,0,0,0,5,295000,12.59473402514672,5265,128,6,1,0,0,0,0,0,0,1,1,2.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
306,80.0,10386,4,4,3,8,5,246.0,4,3,4,3,1,6,1464,1,0,536,2000,5,2000,0,0,2000,1,0,2,0,3,1,4,7,0,0,3,3,3,3,3,168,0,0,0,0,0,0,0,0,7,305900,12.63101679917582,4168,3,2,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
307,116.0,13474,4,4,3,7,5,246.0,4,3,4,3,1,5,700,1,0,0,700,4,1122,1121,0,2243,1,0,2,1,4,1,4,7,1,3,2,3,3,3,3,127,44,224,0,0,0,0,0,0,6,225000,12.323860125621126,3338,17,16,1,0,0,0,0,1,0,1,1,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
308,70.04995836802665,7920,3,4,3,6,7,0.0,3,2,3,3,1,1,0,1,0,319,319,3,1035,371,0,1406,0,0,1,0,3,1,2,7,0,0,0,0,0,0,1,0,144,0,0,0,0,0,3,0,3,89500,11.402005077384883,1869,88,58,1,0,0,0,0,1,0,1,1,1.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
309,70.04995836802665,12342,3,4,3,4,5,0.0,3,3,3,3,1,4,262,1,0,599,861,5,861,0,0,861,0,0,1,0,1,1,3,7,0,0,1,2,3,3,3,158,0,0,0,0,0,0,0,0,3,82500,11.320565693461432,1880,69,59,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
310,90.0,12378,3,4,3,9,5,0.0,4,3,5,3,4,6,1274,1,0,622,1896,5,1944,0,0,1944,1,0,2,0,3,1,5,7,3,5,3,3,3,3,3,208,175,0,0,0,0,0,0,0,11,360000,12.793862088206213,4223,3,2,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
