Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotArea_log,LotFrontage_log
343,70.04995836802665,8544,4,4,3,3,4,340.0,3,3,0,0,0,0,0,0,0,0,0,2,1040,0,0,1040,0,0,2,0,2,2,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,5,87500,11.37940550085183,1040,57,56,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.053101595549691,4.2633832685897595
344,63.0,8849,3,4,3,9,5,616.0,5,3,5,3,1,6,28,1,0,1656,1684,5,1684,0,0,1684,0,0,2,0,2,1,5,7,1,5,2,2,3,3,3,495,72,0,0,0,0,0,0,0,7,266000,12.491255347155263,3935,3,3,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.088172738001974,4.1588830833596715
345,36.0,2592,4,4,3,5,3,0.0,3,3,4,3,1,3,129,4,232,175,536,3,536,576,0,1112,0,0,1,1,3,1,3,7,0,0,1,1,3,3,3,182,0,0,0,0,0,0,0,0,4,85000,11.350418300109132,1830,34,34,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7.860570785538664,3.6109179126442243
346,65.0,6435,4,4,3,6,5,0.0,3,3,3,3,1,1,0,1,0,972,972,4,972,605,0,1577,0,0,1,0,3,1,2,7,1,4,1,1,3,3,3,0,0,0,0,0,0,0,0,0,10,140200,11.850832386224807,2549,67,56,1,0,0,0,0,0,1,1,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8.769662508112274,4.189654742026425
347,70.04995836802665,12772,3,4,3,6,8,0.0,3,4,3,3,2,4,498,1,0,460,958,3,958,0,0,958,0,0,1,0,2,1,3,7,0,0,2,1,3,3,3,0,0,0,0,0,0,0,0,15500,4,151500,11.928347504569842,1916,47,9,1,0,1,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,9.455088847042777,4.2633832685897595
348,70.04995836802665,17600,3,4,3,6,5,30.0,3,3,3,3,1,4,1270,1,0,208,1478,5,1478,0,0,1478,1,0,2,0,3,1,3,7,2,4,1,2,3,3,3,0,40,0,0,0,0,0,0,0,12,157500,11.967187086434018,2996,49,49,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9.77571099759397,4.2633832685897595
349,36.0,2448,4,4,3,7,5,106.0,4,3,4,3,1,6,573,1,0,191,764,5,764,862,0,1626,1,0,2,1,2,1,4,7,0,0,2,2,3,3,3,0,27,0,0,0,0,0,0,0,10,154000,11.944714374881176,2417,5,4,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7.803435056952168,3.6109179126442243
350,56.0,20431,2,4,3,9,5,870.0,5,3,5,3,1,6,1410,1,0,438,1848,5,1848,880,0,2728,1,0,2,1,4,1,5,7,2,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,4,437154,12.988043102265232,4576,1,0,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.92485757827232,4.04305126783455
351,68.0,7820,3,4,3,9,5,362.0,5,3,5,3,1,1,0,1,0,1869,1869,5,1869,0,0,1869,0,0,2,0,2,1,5,7,1,4,2,2,3,3,3,210,54,0,0,0,0,0,0,0,12,318061,12.670001611311877,4002,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.964567702601611,4.23410650459726
352,70.04995836802665,5271,3,4,2,7,5,0.0,3,3,4,3,4,6,1082,1,0,371,1453,4,1453,0,0,1453,1,0,1,1,2,1,4,7,1,3,2,2,3,3,3,0,80,0,0,184,0,0,0,0,12,190000,12.154784614286667,3170,20,20,0,0,0,1,0,0,0,1,1,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,8.570165076182343,4.2633832685897595
353,60.0,9084,4,4,3,5,6,0.0,3,3,3,2,2,2,236,3,380,0,616,3,616,495,0,1111,0,1,1,0,3,1,3,7,0,0,1,1,3,2,3,48,0,0,0,0,0,0,0,0,3,95000,11.461642696843066,1775,67,58,1,0,0,0,0,1,0,1,1,1.5,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9.114379980830272,4.110873864173311
354,60.0,8520,4,4,3,6,8,0.0,3,4,3,3,1,1,0,1,0,624,624,4,720,0,0,720,0,0,1,0,2,1,3,7,0,0,1,2,3,3,3,106,0,0,0,0,0,0,0,0,5,105900,11.570259974415547,1450,82,7,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.050288983827956,4.110873864173311
355,60.0,8400,4,4,3,6,5,0.0,3,3,3,3,1,2,388,1,0,552,940,5,1192,403,0,1595,0,0,1,0,2,1,3,7,2,4,1,1,3,3,3,0,0,108,0,0,0,0,0,0,6,140000,11.849404844423074,2643,66,6,1,0,0,1,0,0,0,1,1,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.036106025364846,4.110873864173311
356,105.0,11249,2,4,3,6,5,0.0,4,4,4,4,1,5,334,4,544,322,1200,5,1200,0,0,1200,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,0,26,0,0,0,0,0,0,0,8,177500,12.086731521684555,2426,12,12,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.328123407632566,4.663439094112067
357,70.04995836802665,9248,3,4,3,6,6,106.0,3,3,4,3,1,6,560,1,0,598,1158,4,1167,0,0,1167,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,120,26,0,0,0,0,0,0,0,7,173000,12.06105265381003,2471,17,17,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.13227071655426,4.2633832685897595
358,44.0,4224,4,4,3,5,5,0.0,3,3,4,3,1,5,874,1,0,268,1142,3,1142,0,0,1142,1,0,1,1,3,1,3,7,1,1,3,2,3,3,3,536,90,0,0,0,0,0,3,0,8,134000,11.80560254159177,2910,31,31,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.348774539791274,3.8066624897703196
359,92.0,6930,3,4,3,5,4,120.0,3,3,3,3,3,4,300,3,294,468,1062,5,1352,0,0,1352,0,1,1,0,3,1,4,5,0,0,1,1,3,3,3,168,0,294,0,0,0,0,0,0,7,130000,11.775297421715829,2876,48,48,0,0,0,0,0,0,0,1,1,1.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,8.843759381917984,4.532599493153256
360,78.0,12011,3,4,3,8,5,530.0,4,3,4,3,3,6,956,1,0,130,1086,5,1086,838,0,1924,1,0,2,1,3,1,4,7,1,3,2,2,3,3,3,208,75,0,0,374,0,0,0,0,6,280000,12.54254845357358,3667,8,8,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.39366142910322,4.3694478524670215
361,70.04995836802665,7540,3,4,3,6,6,0.0,3,3,4,3,3,6,773,1,0,115,888,5,912,0,0,912,1,0,1,0,2,1,3,7,1,3,2,2,3,3,3,0,0,0,0,192,0,0,3,0,6,156000,11.95761769646754,1992,29,29,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.928110078202646,4.2633832685897595
362,70.04995836802665,9144,4,4,3,5,5,0.0,3,3,3,3,1,3,399,1,0,484,883,4,988,517,0,1505,1,0,1,0,3,1,3,7,0,0,1,1,3,3,1,0,0,0,0,0,0,0,0,0,7,145000,11.884495917930655,2388,68,26,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.120962560824966,4.2633832685897595
363,64.0,7301,4,4,3,7,5,500.0,4,3,0,0,0,0,0,0,0,0,0,5,495,1427,0,1922,0,0,3,0,4,1,4,7,1,5,2,2,3,3,3,0,0,177,0,0,0,0,0,0,7,198500,12.198549416880068,2099,6,6,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,8.895903562215581,4.174387269895637
364,21.0,1680,4,4,3,6,8,510.0,3,3,3,3,1,5,162,1,0,321,483,4,483,504,0,987,0,0,1,1,2,1,4,7,0,0,1,1,3,3,3,250,0,0,0,0,0,0,0,0,5,118000,11.678448377988165,1720,37,2,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,7.427144133408616,3.091042453358316
365,70.04995836802665,18800,3,4,3,6,5,120.0,3,3,4,3,2,6,712,1,0,84,796,3,790,784,0,1574,1,0,2,1,3,1,3,7,1,3,3,2,3,3,3,306,111,0,0,0,0,0,0,0,7,190000,12.154784614286667,2787,30,30,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.841665338892785,4.2633832685897595
366,59.0,10690,4,4,3,5,7,0.0,3,4,3,2,1,3,456,1,0,216,672,4,672,672,0,1344,0,0,1,0,3,1,3,7,0,0,1,1,3,2,3,0,128,218,0,0,0,0,0,0,7,147000,11.898194668458824,2362,89,12,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.2771575450135,4.0943445622221
367,70.04995836802665,9500,3,4,3,6,5,247.0,3,3,4,3,1,4,609,1,0,785,1394,4,1394,0,0,1394,1,0,1,1,3,1,3,7,2,4,2,2,3,3,3,0,76,0,0,185,0,0,0,0,7,159000,11.976665770490769,3049,46,46,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.15915233520675,4.2633832685897595
368,101.0,9150,3,4,3,6,5,305.0,3,3,4,3,4,6,371,1,0,728,1099,4,1431,0,0,1431,0,1,1,0,3,1,3,7,1,4,2,1,3,3,3,64,110,0,0,0,0,0,0,0,12,165000,12.013706813470414,2704,46,46,0,0,0,0,0,0,0,0,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,9.121618441915379,4.624972813284271
369,78.0,7800,4,4,3,5,6,200.0,3,3,3,3,1,2,540,1,0,728,1268,4,1268,0,0,1268,0,0,1,0,2,1,3,7,1,4,3,1,3,3,3,0,98,0,0,0,0,0,0,0,3,132000,11.790564777297387,2634,56,56,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.962007209588313,4.3694478524670215
370,70.04995836802665,9830,3,4,3,5,7,0.0,3,4,3,3,1,5,72,3,258,733,1063,5,1287,0,0,1287,1,0,1,0,3,1,4,7,1,4,3,2,3,3,3,364,17,0,0,182,0,0,0,0,3,162000,11.995357787034976,2913,51,4,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.193295937366925,4.2633832685897595
371,70.04995836802665,8121,3,4,3,6,5,0.0,3,3,4,3,1,1,0,1,0,953,953,5,953,711,0,1664,0,0,2,1,3,1,3,7,1,3,2,2,3,3,3,100,40,0,0,0,0,0,0,0,1,172400,12.057578437658943,2757,6,6,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.002331708246244,4.2633832685897595
372,80.0,17120,4,4,3,4,4,0.0,3,3,0,0,0,0,0,0,0,0,0,3,1120,468,0,1588,0,0,2,0,4,1,3,5,1,4,3,2,3,3,1,0,59,0,0,0,0,0,0,0,7,134432,11.808821212646512,1647,49,49,0,0,0,0,0,1,0,1,1,1.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.748061059204817,4.394449154672439
373,50.0,7175,4,4,3,6,5,0.0,3,3,4,3,1,5,623,2,121,0,744,3,752,0,0,752,1,0,1,0,2,1,3,7,0,0,1,1,3,3,3,353,0,0,0,90,0,0,3,0,2,125000,11.736077016252436,1939,26,26,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,8.878497403738631,3.9318256327243257
374,79.0,10634,4,4,3,5,6,0.0,3,3,3,3,1,4,428,2,180,0,608,3,1319,0,0,1319,1,0,1,0,3,1,3,5,0,0,1,1,3,3,3,66,0,0,0,0,0,0,2,0,11,123000,11.719947764402807,1993,56,56,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.271905727634337,4.382026634673881
375,65.0,8200,4,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,847,847,5,847,1081,0,1928,0,0,2,1,4,1,4,7,1,4,3,2,3,3,3,100,48,0,0,0,0,0,0,0,7,219500,12.299112067295642,2923,4,3,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,9.012011377036412,4.189654742026425
376,70.04995836802665,10020,3,4,1,1,1,0.0,2,2,2,1,4,4,350,1,0,333,683,4,904,0,0,904,1,0,0,1,1,1,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,61000,11.0186455364637,1587,87,59,1,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.212438170058329,4.2633832685897595
377,57.0,8846,3,4,3,5,5,0.0,4,3,4,3,3,6,298,1,0,572,870,5,914,0,0,914,0,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,7,148000,11.904974309480185,1784,10,10,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,9.087833697483386,4.060443010546419
378,102.0,11143,3,4,3,8,5,0.0,4,3,4,3,1,1,0,1,0,1580,1580,5,1580,886,0,2466,0,0,3,0,4,1,4,7,1,4,2,2,3,3,3,159,214,0,0,0,0,0,0,0,12,340000,12.73670383776449,4419,3,2,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.318656515459642,4.634728988229636
379,88.0,11394,4,4,3,9,2,350.0,4,3,5,3,3,6,1445,1,0,411,1856,5,1856,0,0,1856,1,0,1,1,1,1,5,7,1,5,3,3,3,3,3,113,0,0,0,0,0,0,0,0,6,394432,12.885204569609956,3825,0,0,0,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.340929941679784,4.48863636973214
380,60.0,8123,3,4,3,6,5,16.0,3,3,4,3,1,1,0,1,0,982,982,5,1007,793,0,1800,0,0,2,1,3,1,3,7,1,3,3,2,3,3,3,100,63,0,0,0,0,0,0,0,6,179000,12.095146671399466,2945,9,9,0,0,0,0,0,0,1,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.002577922700276,4.110873864173311
381,50.0,5000,4,4,3,5,6,0.0,3,3,3,3,1,2,218,1,0,808,1026,3,1026,665,0,1691,0,0,2,0,3,1,4,7,1,4,1,1,3,3,3,0,0,242,0,0,0,0,0,0,5,127000,11.751950239425476,2959,86,60,1,0,0,0,0,0,0,1,1,1.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,8.517393171418904,3.9318256327243257
